,date,open,high,low,close,volume
0,2025-05-15 09:15:00+05:30,1425.0,1426.0,1415.1,1415.7,1236210
1,2025-05-15 09:45:00+05:30,1415.7,1418.7,1412.7,1415.9,1021750
2,2025-05-15 10:15:00+05:30,1415.8,1432.8,1414.4,1429.9,987344
3,2025-05-15 10:45:00+05:30,1429.9,1431.4,1422.0,1423.1,740315
4,2025-05-15 11:15:00+05:30,1423.1,1427.0,1420.2,1423.5,494089
5,2025-05-15 11:45:00+05:30,1423.2,1427.4,1421.0,1423.0,445707
6,2025-05-15 12:15:00+05:30,1423.0,1428.9,1420.5,1421.1,530999
7,2025-05-15 12:45:00+05:30,1421.1,1437.9,1420.1,1437.3,1666469
8,2025-05-15 13:15:00+05:30,1437.4,1445.7,1435.0,1442.9,2397569
9,2025-05-15 13:45:00+05:30,1443.4,1455.6,1442.9,1453.8,3247664
10,2025-05-15 14:15:00+05:30,1454.0,1461.4,1451.8,1457.2,3019582
11,2025-05-15 14:45:00+05:30,1457.2,1457.6,1452.2,1452.9,2353857
12,2025-05-15 15:15:00+05:30,1452.6,1456.2,1451.0,1453.0,1960805
13,2025-05-16 09:15:00+05:30,1453.2,1457.4,1447.3,1454.6,1556225
14,2025-05-16 09:45:00+05:30,1455.0,1456.6,1451.0,1453.1,462043
15,2025-05-16 10:15:00+05:30,1453.1,1455.0,1450.6,1452.5,400143
16,2025-05-16 10:45:00+05:30,1452.6,1453.3,1451.1,1452.3,479839
17,2025-05-16 11:15:00+05:30,1452.1,1455.9,1450.9,1452.6,461187
18,2025-05-16 11:45:00+05:30,1452.5,1453.9,1451.0,1451.1,460072
19,2025-05-16 12:15:00+05:30,1451.1,1454.5,1451.1,1454.5,320522
20,2025-05-16 12:45:00+05:30,1454.5,1458.0,1453.4,1457.8,464468
21,2025-05-16 13:15:00+05:30,1458.0,1461.0,1455.6,1456.5,1110636
22,2025-05-16 13:45:00+05:30,1456.5,1459.9,1456.3,1458.6,835761
23,2025-05-16 14:15:00+05:30,1458.4,1459.4,1454.7,1457.0,738964
24,2025-05-16 14:45:00+05:30,1457.0,1458.1,1454.6,1455.8,1043434
25,2025-05-16 15:15:00+05:30,1455.8,1457.0,1454.2,1454.5,604533
26,2025-05-19 09:15:00+05:30,1452.1,1454.6,1444.0,1447.2,631443
27,2025-05-19 09:45:00+05:30,1447.8,1450.0,1445.0,1448.8,326830
28,2025-05-19 10:15:00+05:30,1448.8,1449.9,1445.0,1445.7,290709
29,2025-05-19 10:45:00+05:30,1445.4,1449.8,1445.2,1448.8,247434
30,2025-05-19 11:15:00+05:30,1448.8,1450.0,1447.0,1449.2,172029
31,2025-05-19 11:45:00+05:30,1449.3,1451.0,1445.6,1445.9,269927
32,2025-05-19 12:15:00+05:30,1445.9,1445.9,1441.9,1443.5,490563
33,2025-05-19 12:45:00+05:30,1443.5,1444.8,1442.0,1442.1,387874
34,2025-05-19 13:15:00+05:30,1442.5,1444.5,1442.0,1443.5,191857
35,2025-05-19 13:45:00+05:30,1443.7,1443.8,1440.1,1441.5,424095
36,2025-05-19 14:15:00+05:30,1441.5,1443.1,1439.0,1441.9,512995
37,2025-05-19 14:45:00+05:30,1441.4,1441.9,1438.2,1440.3,1511612
38,2025-05-19 15:15:00+05:30,1440.3,1444.2,1439.6,1442.2,680793
39,2025-05-20 09:15:00+05:30,1438.2,1444.6,1434.4,1437.3,962205
40,2025-05-20 09:45:00+05:30,1437.3,1437.6,1434.6,1436.4,290537
41,2025-05-20 10:15:00+05:30,1436.7,1438.9,1432.8,1438.0,334748
42,2025-05-20 10:45:00+05:30,1438.0,1445.0,1437.6,1441.8,427359
43,2025-05-20 11:15:00+05:30,1441.8,1441.8,1437.5,1438.2,241493
44,2025-05-20 11:45:00+05:30,1438.3,1438.9,1435.1,1435.7,212641
45,2025-05-20 12:15:00+05:30,1435.7,1436.8,1434.0,1435.2,398257
46,2025-05-20 12:45:00+05:30,1435.2,1435.8,1431.2,1432.4,652590
47,2025-05-20 13:15:00+05:30,1432.4,1432.4,1428.6,1429.7,700476
48,2025-05-20 13:45:00+05:30,1429.5,1431.4,1427.7,1429.9,657022
49,2025-05-20 14:15:00+05:30,1429.7,1431.0,1428.0,1429.6,817927
50,2025-05-20 14:45:00+05:30,1429.0,1429.7,1423.3,1423.7,3525404
51,2025-05-20 15:15:00+05:30,1423.7,1425.0,1421.8,1424.5,1897397
52,2025-05-21 09:15:00+05:30,1423.9,1430.0,1418.1,1427.2,743416
53,2025-05-21 09:45:00+05:30,1427.3,1431.0,1426.5,1428.9,299156
54,2025-05-21 10:15:00+05:30,1428.9,1435.7,1428.9,1434.1,437960
55,2025-05-21 10:45:00+05:30,1434.1,1435.4,1429.7,1434.0,479948
56,2025-05-21 11:15:00+05:30,1434.1,1436.2,1427.0,1427.1,335700
57,2025-05-21 11:45:00+05:30,1427.1,1427.3,1422.2,1422.2,248289
58,2025-05-21 12:15:00+05:30,1422.4,1426.8,1419.8,1425.2,414973
59,2025-05-21 12:45:00+05:30,1425.1,1427.5,1422.2,1426.1,436316
60,2025-05-21 13:15:00+05:30,1426.5,1429.7,1422.8,1423.1,252933
61,2025-05-21 13:45:00+05:30,1423.5,1426.6,1422.2,1426.6,255898
62,2025-05-21 14:15:00+05:30,1426.6,1428.8,1425.1,1425.6,295144
63,2025-05-21 14:45:00+05:30,1425.2,1431.0,1425.2,1428.7,1072027
64,2025-05-21 15:15:00+05:30,1428.7,1430.0,1427.5,1428.2,819450
65,2025-05-22 09:15:00+05:30,1421.2,1423.8,1410.2,1410.4,1382879
66,2025-05-22 09:45:00+05:30,1410.6,1410.6,1405.7,1406.7,746377
67,2025-05-22 10:15:00+05:30,1406.7,1410.8,1405.4,1410.1,664566
68,2025-05-22 10:45:00+05:30,1410.1,1410.1,1406.1,1406.5,557516
69,2025-05-22 11:15:00+05:30,1406.5,1407.5,1403.7,1404.7,603077
70,2025-05-22 11:45:00+05:30,1404.7,1408.9,1404.6,1407.4,836224
71,2025-05-22 12:15:00+05:30,1407.7,1407.8,1404.4,1405.5,530497
72,2025-05-22 12:45:00+05:30,1405.5,1405.8,1402.5,1405.5,580206
73,2025-05-22 13:15:00+05:30,1405.5,1406.5,1401.8,1403.2,741321
74,2025-05-22 13:45:00+05:30,1403.0,1403.8,1400.6,1402.0,953919
75,2025-05-22 14:15:00+05:30,1401.6,1404.2,1396.9,1403.3,1405108
76,2025-05-22 14:45:00+05:30,1403.7,1410.7,1401.7,1410.3,2153669
77,2025-05-22 15:15:00+05:30,1410.3,1411.8,1408.9,1411.5,933492
78,2025-05-23 09:15:00+05:30,1406.6,1421.8,1406.6,1419.2,1075127
79,2025-05-23 09:45:00+05:30,1419.3,1423.7,1417.2,1421.0,506089
80,2025-05-23 10:15:00+05:30,1421.0,1423.0,1416.5,1422.9,461631
81,2025-05-23 10:45:00+05:30,1422.9,1431.0,1421.9,1430.5,518491
82,2025-05-23 11:15:00+05:30,1430.7,1431.7,1427.3,1429.1,305569
83,2025-05-23 11:45:00+05:30,1429.1,1431.5,1426.4,1431.5,351975
84,2025-05-23 12:15:00+05:30,1431.4,1433.3,1429.4,1432.2,343003
85,2025-05-23 12:45:00+05:30,1432.4,1433.8,1428.5,1428.6,302997
86,2025-05-23 13:15:00+05:30,1428.8,1430.5,1426.5,1427.4,431300
87,2025-05-23 13:45:00+05:30,1427.5,1429.0,1426.0,1426.8,305020
88,2025-05-23 14:15:00+05:30,1426.9,1428.8,1424.6,1424.9,420622
89,2025-05-23 14:45:00+05:30,1425.0,1428.0,1424.0,1426.0,820955
90,2025-05-23 15:15:00+05:30,1426.0,1428.5,1425.9,1426.0,542330
91,2025-05-26 09:15:00+05:30,1432.0,1440.9,1425.1,1438.5,733227
92,2025-05-26 09:45:00+05:30,1438.1,1441.0,1437.9,1438.5,429829
93,2025-05-26 10:15:00+05:30,1438.5,1438.9,1433.0,1437.0,593971
94,2025-05-26 10:45:00+05:30,1437.1,1438.6,1435.3,1437.4,237632
95,2025-05-26 11:15:00+05:30,1437.4,1440.0,1436.1,1437.7,362734
96,2025-05-26 11:45:00+05:30,1437.7,1440.5,1437.4,1439.4,318866
97,2025-05-26 12:15:00+05:30,1439.4,1440.5,1437.4,1438.1,314325
98,2025-05-26 12:45:00+05:30,1437.7,1439.1,1436.0,1436.8,200596
99,2025-05-26 13:15:00+05:30,1436.9,1439.9,1436.0,1439.5,224257
100,2025-05-26 13:45:00+05:30,1439.4,1440.8,1436.3,1437.6,290219
101,2025-05-26 14:15:00+05:30,1437.1,1438.0,1436.2,1436.6,277362
102,2025-05-26 14:45:00+05:30,1436.6,1438.2,1433.5,1434.1,467209
103,2025-05-26 15:15:00+05:30,1434.3,1435.9,1433.5,1435.9,325724
104,2025-05-27 09:15:00+05:30,1426.1,1429.7,1418.1,1420.6,1518761
105,2025-05-27 09:45:00+05:30,1420.8,1420.8,1416.0,1418.3,715809
106,2025-05-27 10:15:00+05:30,1417.8,1418.9,1416.0,1416.7,427409
107,2025-05-27 10:45:00+05:30,1416.1,1433.4,1416.0,1424.5,944030
